24 November 2018 01:44:54 PM

ODE_PRB
  C++ version
  Test the ODE library.

TEST01
  ODE solves a system of ordinary differential
  equations.

      T              v1              w1              v2              w2              v3              w3              v4              w4              v5              w5              v6              w6              v7              w7              v8              w8              v9              w9              v10              w10              
     10.77         1.23495       -0.606965         1.23495       -0.606965         1.23495       -0.606965         1.23495       -0.606965         1.23495       -0.606965         1.23495       -0.606965         1.23493       -0.606986           1.235       -0.607084         1.23595       -0.608235         1.24999       -0.625126
     10.78         1.23495       -0.606963         1.23495       -0.606963         1.23495       -0.606963         1.23495       -0.606963         1.23495       -0.606963         1.23495       -0.606963         1.23494       -0.606984           1.235       -0.607082         1.23595       -0.608233         1.24993       -0.625126
     10.79         1.23496       -0.606961         1.23496       -0.606961         1.23496       -0.606961         1.23496       -0.606961         1.23496       -0.606961         1.23496       -0.606961         1.23494       -0.606982         1.23501       -0.607079         1.23595       -0.608231         1.24999       -0.625126
      10.8         1.23496       -0.606959         1.23496       -0.606959         1.23496       -0.606959         1.23496       -0.606959         1.23496       -0.606959         1.23496       -0.606959         1.23495        -0.60698         1.23501       -0.607077         1.23596       -0.608229         1.24993       -0.625126
     10.81         1.23497       -0.606957         1.23497       -0.606957         1.23497       -0.606957         1.23497       -0.606957         1.23497       -0.606957         1.23497       -0.606957         1.23495       -0.606978         1.23502       -0.607075         1.23596       -0.608227         1.24994       -0.625126
     10.82         1.23497       -0.606955         1.23497       -0.606955         1.23497       -0.606955         1.23497       -0.606955         1.23497       -0.606955         1.23497       -0.606955         1.23496       -0.606976         1.23502       -0.607073         1.23596       -0.608224         1.24996       -0.625126
     10.83         1.23498       -0.606953         1.23498       -0.606953         1.23498       -0.606953         1.23498       -0.606953         1.23498       -0.606953         1.23498       -0.606953         1.23496       -0.606974         1.23502       -0.607071         1.23596       -0.608222         1.24992       -0.625127
     10.84         1.23498       -0.606951         1.23498       -0.606951         1.23498       -0.606951         1.23498       -0.606951         1.23498       -0.606951         1.23498       -0.606951         1.23497       -0.606972         1.23503       -0.607069         1.23597        -0.60822         1.24991       -0.625127
     10.85         1.23499       -0.606949         1.23499       -0.606949         1.23499       -0.606949         1.23499       -0.606949         1.23499       -0.606949         1.23499       -0.606949         1.23497        -0.60697         1.23503       -0.607067         1.23597       -0.608218         1.24996       -0.625127
     10.86         1.23499       -0.606947         1.23499       -0.606947         1.23499       -0.606947         1.23499       -0.606947         1.23499       -0.606947         1.23499       -0.606947         1.23498       -0.606968         1.23504       -0.607064         1.23597       -0.608216         1.25002       -0.625127
     10.87           1.235       -0.606945           1.235       -0.606945           1.235       -0.606945           1.235       -0.606945           1.235       -0.606945           1.235       -0.606945         1.23498       -0.606966         1.23504       -0.607062         1.23598       -0.608214         1.24991       -0.625127
     10.88           1.235       -0.606944           1.235       -0.606944           1.235       -0.606944           1.235       -0.606944           1.235       -0.606944           1.235       -0.606944         1.23499       -0.606964         1.23505        -0.60706         1.23598       -0.608212         1.25003       -0.625127
     10.89         1.23501       -0.606942         1.23501       -0.606942         1.23501       -0.606942         1.23501       -0.606942         1.23501       -0.606942         1.23501       -0.606942         1.23499       -0.606962         1.23505       -0.607058         1.23598        -0.60821         1.24984       -0.625127
      10.9         1.23501        -0.60694         1.23501        -0.60694         1.23501        -0.60694         1.23501        -0.60694         1.23501        -0.60694         1.23501        -0.60694           1.235        -0.60696         1.23505       -0.607056         1.23598       -0.608208         1.24998       -0.625127
     10.91         1.23502       -0.606938         1.23502       -0.606938         1.23502       -0.606938         1.23502       -0.606938         1.23502       -0.606938         1.23502       -0.606938           1.235       -0.606958         1.23506       -0.607055         1.23599       -0.608207         1.24992       -0.625127
     10.92         1.23502       -0.606936         1.23502       -0.606936         1.23502       -0.606936         1.23502       -0.606936         1.23502       -0.606936         1.23502       -0.606936         1.23501       -0.606956         1.23506       -0.607053         1.23599       -0.608205         1.25002       -0.625127
