18 November 2018 01:50:17 PM

ODE_PRB
  C++ version
  Test the ODE library.

TEST01
  ODE solves a system of ordinary differential
  equations.

      T              v1              w1              v2              w2              v3              w3              v4              w4              v5              w5              v6              w6              v7              w7              v8              w8              v9              w9              v10              w10              
      1.18        -1.72141        0.691541       -0.218113        0.277728         1.19559        0.121596         1.36809        0.102723         1.38546        0.101029         1.38695        0.100905         1.38706        0.100897         1.38706        0.100897         1.38706        0.100897         1.38706        0.100897
      1.19        -1.71868        0.697922       -0.221315        0.280217         1.21304        0.119759         1.38575        0.100362         1.40311       0.0986148         1.40461       0.0984861         1.40472       0.0984781         1.40473       0.0984777         1.40473       0.0984777         1.40473       0.0984777
       1.2        -1.71592        0.704276       -0.224514        0.282709         1.23013        0.117871         1.40286       0.0979496         1.42019       0.0961495          1.4217        0.096016         1.42181       0.0960077         1.42181       0.0960073         1.42181       0.0960073         1.42181       0.0960073
      1.21        -1.71314        0.710605       -0.227709        0.285206         1.24683         0.11593         1.41941       0.0954877         1.43668       0.0936348         1.43819       0.0934967          1.4383        0.093488         1.43831       0.0934876         1.43831       0.0934875         1.43831       0.0934875
      1.22        -1.71032        0.716907       -0.230899        0.287706         1.26312        0.113941         1.43539       0.0929783         1.45258       0.0910729         1.45409       0.0909302          1.4542       0.0909211         1.45421       0.0909206         1.45421       0.0909206         1.45421       0.0909206
      1.23        -1.70748        0.723183       -0.234085        0.290211         1.27901        0.111902         1.45079       0.0904233         1.46789       0.0884659         1.46939       0.0883185          1.4695       0.0883091         1.46951       0.0883086         1.46951       0.0883086         1.46951       0.0883086
      1.24        -1.70462        0.729433       -0.237265        0.292719         1.29447        0.109818         1.46562       0.0878248         1.48259       0.0858159         1.48409       0.0856639         1.48421       0.0856542         1.48421       0.0856536         1.48421       0.0856536         1.48421       0.0856536
      1.25        -1.70173        0.735657       -0.240439        0.295231          1.3095        0.107687         1.47988       0.0851847          1.4967       0.0831249         1.49819       0.0829684         1.49831       0.0829583         1.49831       0.0829578         1.49831       0.0829577         1.49831       0.0829577
      1.26        -1.69882        0.741855       -0.243606        0.297747         1.32408        0.105514         1.49355       0.0825053         1.51021       0.0803952          1.5117       0.0802341         1.51181       0.0802237         1.51182       0.0802231         1.51182       0.0802231         1.51182       0.0802231
      1.27        -1.69589        0.748026       -0.246767        0.300267         1.33821        0.103298         1.50666       0.0797884         1.52314       0.0776288         1.52461       0.0774632         1.52472       0.0774524         1.52473       0.0774518         1.52473       0.0774518         1.52473       0.0774518
      1.28        -1.69294        0.754171       -0.249921        0.302791         1.35189        0.101042          1.5192        0.077036         1.53548       0.0748276         1.53694       0.0746576         1.53705       0.0746465         1.53706       0.0746459         1.53706       0.0746458         1.53706       0.0746458
      1.29        -1.68998         0.76029       -0.253066        0.305318         1.36511       0.0987471         1.53117       0.0742502         1.54724       0.0719938         1.54869       0.0718194          1.5488        0.071808         1.54881       0.0718073         1.54881       0.0718073         1.54881       0.0718073
       1.3        -1.68699        0.766383       -0.256204         0.30785         1.37787       0.0964151          1.5426       0.0714328         1.55845       0.0691294         1.55987       0.0689506         1.55998       0.0689388         1.55999       0.0689382         1.55999       0.0689381         1.55999       0.0689381
      1.31        -1.68399        0.772449       -0.259332        0.310385         1.39017       0.0940476         1.55349       0.0685858         1.56909       0.0662361          1.5705       0.0660532         1.57061        0.066041         1.57062       0.0660403         1.57062       0.0660403         1.57062       0.0660403
      1.32        -1.68098         0.77849       -0.262451        0.312923         1.40201       0.0916462         1.56384        0.065711          1.5792       0.0633161         1.58059        0.063129          1.5807       0.0631165         1.58071       0.0631158         1.58071       0.0631157         1.58071       0.0631157
      1.33        -1.67794        0.784504       -0.265559        0.315465         1.41339       0.0892126         1.57368       0.0628103         1.58878       0.0603711         1.59015       0.0601798         1.59025        0.060167         1.59026       0.0601663         1.59026       0.0601662         1.59026       0.0601662
      1.34         -1.6749        0.790492       -0.268658        0.318011         1.42432       0.0867483         1.58301       0.0598855         1.59784       0.0574028         1.59919       0.0572076          1.5993       0.0571945          1.5993       0.0571937          1.5993       0.0571937          1.5993       0.0571937
