18 November 2018 01:39:16 PM

ODE_PRB
  C++ version
  Test the ODE library.

TEST01
  ODE solves a system of ordinary differential
  equations.

      T              v1              w1              v2              w2              v3              w3              v4              w4              v5              w5              v6              w6              v7              w7              v8              w8              v9              w9              v10              w10              
      1.19        -1.53526        0.660869         1.79428     -0.00751839         1.26693        0.117963         1.42334        0.096476         1.40287       0.0986368         1.40459       0.0984873         1.40518       0.0984417          1.4096       0.0980006         1.44448       0.0932934         1.59076       0.0582478
       1.2        -1.53141         0.66671         1.79942      -0.0109833         1.28669        0.115895         1.44025       0.0939493         1.41995       0.0961722         1.42168       0.0960174         1.42226       0.0959699         1.42666       0.0955153         1.46076       0.0907058          1.6009       0.0552762
      1.21        -1.52753        0.672523         1.80417      -0.0144555         1.30604        0.113767         1.45655        0.091374         1.43645       0.0936582         1.43817       0.0934981         1.43876       0.0934488         1.44312       0.0929808         1.47641       0.0880719         1.61044       0.0522799
      1.22        -1.52364        0.678307         1.80856      -0.0179336         1.32496        0.111582         1.47221       0.0887524         1.45235        0.091097         1.45407       0.0909316         1.45466       0.0908805         1.45897       0.0903993          1.4914       0.0853941         1.61939       0.0492611
      1.23        -1.51972        0.684063         1.81262      -0.0214165         1.34342         0.10934         1.48725       0.0860866         1.46766       0.0884907         1.46937         0.08832         1.46996        0.088267         1.47422       0.0877729         1.50576       0.0826746         1.62757       0.0462215
      1.24        -1.51579         0.68979         1.81634      -0.0249031         1.36142        0.107043         1.50166        0.083379         1.48237       0.0858414         1.48407       0.0856654         1.48466       0.0856106         1.48885       0.0851038         1.51947       0.0799155          1.6354       0.0431633
      1.25        -1.51183        0.695489         1.81977      -0.0283924         1.37893        0.104693         1.51545       0.0806316         1.49649       0.0831511         1.49817         0.08297         1.49876       0.0829134         1.50288        0.082394         1.53256       0.0771193         1.64272       0.0400881
      1.26        -1.50787         0.70116         1.82291      -0.0318832         1.39593        0.102292         1.52862       0.0778467         1.51001        0.080422         1.51168       0.0802358         1.51226       0.0801774         1.51631       0.0796458         1.54501       0.0742879         1.64936       0.0369978
      1.27        -1.50389        0.706802         1.82577      -0.0353747         1.41242       0.0998421         1.54117       0.0750264         1.52294       0.0776561         1.52459       0.0774649         1.52517       0.0774047         1.52914       0.0768612         1.55686       0.0714237         1.65564       0.0338941
      1.28        -1.49989        0.712416         1.82839      -0.0388661         1.42838       0.0973444         1.55313       0.0721727         1.53529       0.0748555         1.53692       0.0746594          1.5375       0.0745974         1.54138       0.0740423          1.5681       0.0685286         1.66162       0.0307785
      1.29        -1.49588        0.718002         1.83076      -0.0423564         1.44381        0.094801         1.56449       0.0692879         1.54707       0.0720223         1.54867       0.0718213         1.54924       0.0717576         1.55303       0.0711911         1.57876       0.0656049         1.66691       0.0276525
       1.3        -1.49186        0.723559          1.8329       -0.045845          1.4587        0.092214         1.57527       0.0663739         1.55828       0.0691583         1.55985       0.0689525         1.56042       0.0688871         1.56412       0.0683097         1.58884       0.0626543         1.67197       0.0245175
      1.31        -1.48783        0.729089         1.83484       -0.049331         1.47304       0.0895852         1.58549       0.0634328         1.56893       0.0662656         1.57048       0.0660551         1.57104        0.065988         1.57465          0.0654         1.59837        0.059679         1.67661        0.021375
      1.32        -1.48379         0.73459         1.83657      -0.0528139         1.48684       0.0869166         1.59515       0.0604663         1.57905        0.063346         1.58057        0.063131         1.58112       0.0630622         1.58463       0.0624639         1.60735       0.0566809         1.68063       0.0182262
      1.33        -1.47974        0.740063         1.83811      -0.0562929         1.50009       0.0842101         1.60428       0.0574765         1.58864       0.0604013         1.59013       0.0601819         1.59067       0.0601115         1.59407       0.0595033         1.61581       0.0536617         1.68451       0.0150724
      1.34        -1.47568        0.745508         1.83948      -0.0597675          1.5128       0.0814675         1.61289       0.0544652         1.59772       0.0574335         1.59917       0.0572097         1.59971       0.0571377           1.603         0.05652         1.62377       0.0506232         1.68799       0.0119147
